1,10,6
1,20,8
1,30,9
1,40,9
1,50,0
1,60,7
1,70,1
1,80,7
1,90,4
1,100,7
1,110,8
1,120,9
1,130,3
1,140,5
1,150,10
1,160,4
1,170,6
1,180,5
1,190,3
1,200,6
1,210,7
1,220,7
1,230,5
1,240,4
1,250,0
1,260,7
1,270,2
1,280,0
1,290,10
1,300,4
1,310,7
1,320,2
1,330,9
1,340,8
1,350,10
1,360,7
1,370,2
1,380,8
1,390,9
1,400,6
1,410,6
1,420,1
1,430,4
1,440,2
1,450,1
1,460,0
1,470,0
1,480,1
1,490,2
1,500,3
1,510,2
1,520,7
1,530,7
1,540,10
1,550,9
1,560,10
1,570,1
1,580,7
1,590,3
1,600,5
1,610,3
1,620,2
1,630,3
1,640,5
1,650,6
1,660,7
1,670,2
1,680,2
1,690,9
1,700,2
1,710,5
1,720,6
1,730,7
1,740,7
1,750,2
1,760,5
1,770,8
1,780,2
1,790,3
1,800,5
1,810,8
1,820,9
1,830,7
1,840,8
1,850,10
1,860,3
1,870,8
1,880,10
1,890,8
1,900,3
1,910,0
1,920,6
1,930,10
1,940,9
1,950,10
1,960,5
1,970,0
1,980,3
1,990,10
1,1000,3
1,1010,10
1,1020,4
1,1030,3
1,1040,7
1,1050,6
1,1060,5
1,1070,4
1,1080,10
1,1090,4
1,1100,7
1,1110,9
1,1120,1
1,1130,2
1,1140,10
1,1150,9
1,1160,5
1,1170,1
1,1180,10
1,1190,5
1,1200,3
1,1210,6
1,1220,10
1,1230,3
1,1240,6
1,1250,4
1,1260,3
1,1270,2
1,1280,4
1,1290,5
1,1300,10
1,1310,0
1,1320,7
1,1330,2
1,1340,5
1,1350,10
1,1360,9
1,1370,9
1,1380,3
1,1390,5
1,1400,9
1,1410,7
1,1420,10
1,1430,0
1,1440,4
1,1450,2
1,1460,10
1,1470,5
1,1480,6
1,1490,0
1,1500,6
1,1510,10
1,1520,6
1,1530,5
1,1540,3
1,1550,0
1,1560,4
1,1570,1
1,1580,5
1,1590,3
1,1600,9
1,1610,3
1,1620,2
1,1630,3
1,1640,6
1,1650,9
1,1660,1
1,1670,8
1,1680,6
1,1690,9
1,1700,0
1,1710,0
1,1720,3
1,1730,4
1,1740,2
1,1750,8
1,1760,8
1,1770,4
1,1780,3
1,1790,6
1,1800,4
1,1810,3
1,1820,5
1,1830,3
1,1840,2
1,1850,2
1,1860,2
1,1870,3
1,1880,9
1,1890,0
1,1900,10
1,1910,6
1,1920,0
1,1930,3
1,1940,10
1,1950,3
1,1960,0
1,1970,0
1,1980,2
1,1990,0
1,2000,7
1,2010,5
1,2020,5
1,2030,1
1,2040,10
1,2050,9
1,2060,9
1,2070,9
1,2080,5
1,2090,9
1,2100,8
1,2110,6
1,2120,1
1,2130,10
1,2140,7
1,2150,9
1,2160,8
1,2170,5
1,2180,9
1,2190,10
1,2200,1
1,2210,4
1,2220,4
1,2230,9
1,2240,5
1,2250,4
1,2260,7
1,2270,0
1,2280,2
1,2290,5
1,2300,6
1,2310,4
1,2320,9
1,2330,6
1,2340,5
1,2350,7
1,2360,6
1,2370,5
1,2380,3
1,2390,7
1,2400,9
1,2410,0
1,2420,4
1,2430,8
1,2440,9
1,2450,9
1,2460,7
1,2470,3
1,2480,1
1,2490,0
1,2500,5
1,2510,8
1,2520,9
